48.3
48.9
48.3
48.9
48.3
48.3
48.3
48.3
48.3
48.3
48.9
48.3
48.3
48.3
48.3
48.3
48.3
48.3
48.3
48.3
48.3
48.3
48.3
48.3
48.3
47.8
48.3
48.3
48.3
52.1
49.9
49.4
48.3
48.9
49.4
48.3
48.3
51.5
55.8
56.9
55.8
59.1
60.1
60.7
62.3
63.4
65.0
66.1
61.2
58.5
56.9
